proj_ID,seq_no,time,estimate,let_date,length,winner,win_amt,num_bids,bid_spread,compiled_bids,county,month
RMC - 630547001,4009,86 W,1387043.65,11/3/2016,0.284,ANGEL BROTHERS HOLDINGS CORP.,1149332.65,10,603858.55,"BECK-REIT & SONS LTD. | $1,233,912.14; AUSTIN FILTER SYSTEMS INC. | $1,282,044.80; 3LW MANAGEMENT LLC | $1,646,618.00; ANGEL BROTHERS HOLDINGS CORP. | $1,149,332.65; L.C. JORDAN & SON | $1,421,318.00; FNH CONSTRUCTION LLC | $1,730,405.00; LARRY YOUNG PAVING INC. | $1,218,784.69; HAYWARD BAKER INC. | $1,575,969.76; KNIFE RIVER CORPORATION - SOUTH | $1,394,791.71; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $1,753,191.20",BRAZOS,11
RMC - 630826001,4018,30 W,1238086.2,11/3/2016,39.236,CLARK CONSTRUCTION OF TEXAS INC.,1177089.58,2,334628.82,"CLARK CONSTRUCTION OF TEXAS INC. | $1,177,089.58; APAC-TEXAS INC. | $1,511,718.40",JASPER,11
RMC - 630306001,4021,45 W,3657602.34,11/3/2016,0.01,F. N. PLOCH CONSTRUCTION COMPANY INC.,2877967.28,4,1923656.42,"BRANNAN PAVING CO. LTD. | $2,912,051.50; CLARK CONSTRUCTION OF TEXAS INC. | $3,205,241.74; APAC-TEXAS INC. | $4,801,623.70; F. N. PLOCH CONSTRUCTION COMPANY INC. | $2,877,967.28",BELL,11
NH 1602(430),3201,438 WORKING DAYS,56721756.48,11/4/2016,0.824,FLATIRON CONSTRUCTORS INC.,46273495.21,14,14054928.17,"J.D. ABRAMS L.P. | $48,635,959.94; FLATIRON CONSTRUCTORS INC. | $46,273,495.21; WEBBER LLC | $49,602,449.95; SEMA CONSTRUCTION INC. | $51,344,525.60; ZACHRY CONSTRUCTION CORPORATION | $48,193,601.13; HAYDON BUILDING CORP. | $50,664,025.19; THE LANE CONSTRUCTION CORPORATION | $53,611,646.29; BALFOUR BEATTY INFRASTRUCTURE INC. | $51,567,238.83; FLUOR ENTERPRISES INC. | $52,792,738.94; MARIO SINACOLA & SONS EXCAVATING INC. | $51,226,632.57; MCM | $60,328,423.38; OHL USA INC. | $54,827,078.63; AUSTIN BRIDGE & ROAD SERVICES LP | $50,919,607.85; MCCARTHY BUILDING COMPANIES INC. | $50,914,469.13",TARRANT,11
NH 2017(276),3203,351 WORKING DAYS,19958280.79,11/4/2016,9.026,JONES BROS. DIRT & PAVING CONTRACTORS INC.,13195417.33,4,2669365.43,"FNF CONSTRUCTION INC. | $14,109,228.98; KIEWIT INFRASTRUCTURE SOUTH CO. | $14,714,677.29; PRICE CONSTRUCTION LTD. | $15,864,782.76; JONES BROS. DIRT & PAVING CONTRACTORS INC. | $13,195,417.33",WARD,11
NH 2017(265),3204,68 WORKING DAYS,15740343.6,11/4/2016,327.851,RONALD R. WAGNER & CO. LP,12311087.55,3,1738605.67,"LIPHAM ASPHALT AND PAVING COMPANY LLC | $12,765,854.17; BRANNAN PAVING CO. LTD. | $14,049,693.22; RONALD R. WAGNER & CO. LP | $12,311,087.55",BAILEY,11
C 28-11-179,3205,275 WORKING DAYS,12537623.15,11/4/2016,7.027,JAMES CONSTRUCTION GROUP L.L.C.,12418604.49,6,4711661.51,"RAGLE CONSTRUCTION INC. | $14,553,472.28; APAC-TEXAS INC. | $15,340,622.16; JAMES CONSTRUCTION GROUP L.L.C. | $12,418,604.49; STERLING DELAWARE HOLDING COMPANY INC. | $14,023,217.17; WILLIAMS BROTHERS CONSTRUCTION CO. INC. | $15,863,653.73; FNH CONSTRUCTION LLC | $17,130,266.00",ORANGE,11
STP 2017(255),3206,75 WORKING DAYS,15219869,11/4/2016,335.251,F. N. PLOCH CONSTRUCTION COMPANY INC.,11550371.74,3,1132262.1,"BRANNAN PAVING CO. LTD. | $11,608,434.94; CLARK CONSTRUCTION OF TEXAS INC. | $12,682,633.84; F. N. PLOCH CONSTRUCTION COMPANY INC. | $11,550,371.74",GONZALES,11
NH 1602(524),3207,175 WORKING DAYS,10034798.45,11/4/2016,5.435,REECE ALBERT INC.,6339169.41,3,1828098.85,"PRICE CONSTRUCTION LTD. | $7,821,793.20; AUSTIN BRIDGE & ROAD SERVICES LP | $8,167,268.26; REECE ALBERT INC. | $6,339,169.41",TOM GREEN,11
NH 1602(493),3208,360 WORKING DAYS,10000775.5,11/4/2016,0.003,AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC.,11464497.25,2,528497.25,"AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $11,464,497.25; THE LEVY COMPANY L.P. | $11,992,994.50",TRAVIS,11
BR 2017(259),3209,75 WORKING DAYS,1438324,11/4/2016,0.321,HILL COUNTRY BRIDGE INC.,1222090.6,11,573540.41,"ANGEL BROTHERS HOLDINGS CORP. | $1,449,272.55; LISKA CONSTRUCTION COMPANY INC. | $1,795,631.01; 3LW MANAGEMENT LLC | $1,599,681.50; DEAN WORD COMPANY LTD. | $1,487,868.49; HILL COUNTRY BRIDGE INC. | $1,222,090.60; SB CONTRACTORS LLC | $1,529,726.26; TMES LLC | $1,632,477.02; RELMCO INC. | $1,385,122.06; CONSTAR CONSTRUCTION | $1,533,267.00; TREVWAY INC. | $1,497,097.11; A GREATER AUSTIN DEVELOPMENT CONCRETE CONSTRUCTION L.L.C. | $1,676,924.84",GONZALES,11
STP 2017(277)HES,3210,123 WORKING DAYS,1837633.35,11/4/2016,24.018,AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC,1559435.35,3,788439.65,"TOTAL HIGHWAY MAINTENANCE LLC | $1,586,192.55; E-Z BEL CONSTRUCTION LLC | $2,347,875.00; AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC | $1,559,435.35",UVALDE,11
NH 2017(236),3211,250 WORKING DAYS,18560135.28,11/4/2016,24.48,MADDEN CONTRACTING COMPANY LLC.,13599302.66,3,4463018.69,"AUSTIN BRIDGE & ROAD SERVICES LP | $16,222,661.35; EAST TEXAS BRIDGE INC. | $18,062,321.35; MADDEN CONTRACTING COMPANY LLC. | $13,599,302.66",HARRISON,11
STP 2017(239)HES,3212,236 WORKING DAYS,1832095.26,11/4/2016,28.81,SOUTH TEXAS ILLUMINATION LLC,1841758.65,4,307328.85,"MICA CORPORATION | $1,844,754.65; AMERICAN LIGHTING AND SIGNALIZATION INC. | $1,860,523.71; LUDCO INC. | $2,149,087.50; SOUTH TEXAS ILLUMINATION LLC | $1,841,758.65",TITUS,11
BR 2016(770),3213,252 WORKING DAYS,1581145.05,11/4/2016,0.204,CDM HOLDINGS LLC,1452873.79,7,677170.65,"HODGES AND SON CONSTRUCTION COMPANY INC. | $1,714,759.70; PIERCE R & B LLC | $1,763,333.30; CDM HOLDINGS LLC | $1,452,873.79; STATELINE CONSTRUCTION LLC | $1,569,528.02; LONGVIEW BRIDGE AND ROAD LTD. | $2,130,044.44; ISI CONTRACTING INC. | $1,855,367.50; DREWERY CONSTRUCTION COMPANY INCORPORATED | $1,987,073.15",POLK,11
STP 1602(527)HES,3214,418 WORKING DAYS,1841983.35,11/4/2016,16.215,THE LEVY COMPANY L.P.,1827606.5,2,202390.69,"THE LEVY COMPANY L.P. | $1,827,606.50; E-Z BEL CONSTRUCTION LLC | $2,029,997.19",MEDINA,11
STP 2017(242),3217,225 WORKING DAYS,6097015.79,11/4/2016,4.628,BIG CREEK CONSTRUCTION LTD.,6987285.33,4,738226.07,"KNIFE RIVER CORPORATION - SOUTH | $7,207,707.22; ED BELL CONSTRUCTION COMPANY | $7,595,524.99; APAC-TEXAS INC. | $7,725,511.40; BIG CREEK CONSTRUCTION LTD. | $6,987,285.33",ELLIS,11
STP 1602(439),3218,213 WORKING DAYS,1897069.55,11/4/2016,0.575,EAST TEXAS BRIDGE INC.,2469056.6,3,320724.9,"SOUTH TEXAS ILLUMINATION LLC | $2,486,848.77; REYNOLDS & KAY LTD. | $2,789,781.50; EAST TEXAS BRIDGE INC. | $2,469,056.60",SMITH,11
STP 2017(440),3220,270 WORKING DAYS,3886202.68,11/4/2016,1.316,MAIN LANE INDUSTRIES LTD.,4496496,4,1837661.67,"ISI CONTRACTING INC. | $4,653,561.20; TLC TRUCKING & CONTRACTING INC. | $6,332,865.11; DURWOOD GREENE CONSTRUCTION CO. | $6,334,157.67; MAIN LANE INDUSTRIES LTD. | $4,496,496.00",HARRIS,11
STP 2017(094),3221,402 WORKING DAYS,7179121.83,11/4/2016,1.071,TEXAS CORDIA CONSTRUCTION LLC,7102463,6,2584522.6,"FOREMOST PAVING INC. | $8,213,072.07; REIM CONSTRUCTION INC. | $8,861,084.77; TEXAS CORDIA CONSTRUCTION LLC | $7,102,463.00; IOC COMPANY LLC | $7,521,625.69; TEXAS SAI INC. | $8,949,226.89; ANDERSON COLUMBIA CO. INC. | $9,686,985.60",HIDALGO,11
BR 1602(449),3222,170 WORKING DAYS,6485646.47,11/4/2016,0.919,CEKRA INC.,4875271.5,3,4541379.3,"SCR CIVIL CONSTRUCTION LLC | $5,234,129.13; DCI CONTRACTING INC. | $9,416,650.80; CEKRA INC. | $4,875,271.50",WHARTON,11
NH 2017(269),3224,74 WORKING DAYS,6431588.89,11/4/2016,180.097,RONALD R. WAGNER & CO. LP,5209700.38,4,727051.64,"NORTHEASTERN PAVERS INC. | $5,573,813.63; MISSOURI PETROLEUM PRODUCTS COMPANY LLC | $5,714,440.47; LIPHAM ASPHALT AND PAVING COMPANY LLC | $5,936,752.02; RONALD R. WAGNER & CO. LP | $5,209,700.38",MONTAGUE,11
NH 2016(415),3225,75 WORKING DAYS,1079529.5,11/4/2016,0.571,ARANDA BROTHERS CONSTRUCTION CO. INC.,992122,7,979767,"MAIN LANE INDUSTRIES LTD. | $1,241,700.00; TRIPLE B SERVICES LLP | $1,334,122.00; ARANDA BROTHERS CONSTRUCTION CO. INC. | $992,122.00; J.D. ABRAMS L.P. | $1,017,094.55; FNH CONSTRUCTION LLC | $1,971,889.00; TLC TRUCKING & CONTRACTING INC. | $1,404,423.98; HARPER BROTHERS CONSTRUCTION LLC | $1,637,184.50",HARRIS,11
RMC - 629270001,4203,90 W,3056941.29,11/4/2016,4.599,ANGEL BROTHERS HOLDINGS CORP.,2363014.51,3,894255.93,"DURWOOD GREENE CONSTRUCTION CO. | $2,449,257.73; TLC TRUCKING & CONTRACTING INC. | $3,257,270.44; ANGEL BROTHERS HOLDINGS CORP. | $2,363,014.51",GALVESTON,11
RMC - 629469001,4206,365 CALENDAR DAYS,370830.9,11/4/2016,0.1,WEST TEXAS REBAR PLACERS INC.,402160,6,196575,"JAGOE-PUBLIC COMPANY | $502,050.00; GHB EQUIPMENT COMPANY L.L.C. | $526,512.00; WEST TEXAS REBAR PLACERS INC. | $402,160.00; SJ&J CONSTRUCTION LLC | $431,908.00; BRETT CONSTRUCTION COMPANY | $553,908.00; NORTH TEXAS CONTRACTING INC. | $598,735.00",DENTON,11
RMC - 630243001,4210,45 W,551695.84,11/4/2016,1,FORDE CONSTRUCTION COMPANY INC.,637843.52,5,133284.09,"TLC TRUCKING & CONTRACTING INC. | $741,239.21; ANGEL BROTHERS HOLDINGS CORP. | $746,287.46; FORDE CONSTRUCTION COMPANY INC. | $637,843.52; APAC-TEXAS INC. | $716,598.94; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $771,127.61",CHAMBERS,11
RMC - 630592001,4213,60 W,3469000,11/4/2016,123.842,CDM HOLDINGS LLC,3109249.3,2,121165.5,"CDM HOLDINGS LLC | $3,109,249.30; MISSOURI PETROLEUM PRODUCTS COMPANY LLC | $3,230,414.80",BOWIE,11
RMC - 630192001,4214,40 W,3804367.21,11/4/2016,0.01,LIPHAM ASPHALT AND PAVING COMPANY LLC,3146566.94,3,459592.96,"NORTHEASTERN PAVERS INC. | $3,354,368.94; BRANNAN PAVING CO. LTD. | $3,606,159.90; LIPHAM ASPHALT AND PAVING COMPANY LLC | $3,146,566.94",NOLAN,11
RMC - 630498001,4215,34 W,573082.4,11/4/2016,1,K-BAR SERVICES INC.,568940,9,279494,"ANGEL BROTHERS HOLDINGS CORP. | $614,664.00; SHORT-LINE CORPORATION | $615,155.00; ACME BRIDGE COMPANY INC. | $815,904.40; K-BAR SERVICES INC. | $568,940.00; 3LW MANAGEMENT LLC | $848,434.00; CURRAN CONTRACTING COMPANY | $586,012.00; FNH CONSTRUCTION LLC | $771,850.00; ODUM SERVICES L.P. | $616,330.00; DEAN WORD COMPANY LTD. | $653,595.57",BEXAR,11
RMC - 630778001,4216,365 CALENDAR DAYS,423758.27,11/4/2016,0.1,TOTAL HIGHWAY MAINTENANCE LLC,421489.28,4,80683.67,"STRIPE-A-ZONE INC. | $470,371.07; TRP CONSTRUCTION GROUP LLC | $496,951.25; STRIPING TECHNOLOGY L.P. | $502,172.95; TOTAL HIGHWAY MAINTENANCE LLC | $421,489.28",DALLAS,11
RMC - 630945001,4219,150 W,606944.95,11/4/2016,0.01,R&M INCORPORATED,576600.95,3,247195.85,"RHYNER CONSTRUCTION SERVICES INC. | $659,732.75; P-VILLE INCORPORATED | $823,796.80; R&M INCORPORATED | $576,600.95",CAMERON,11
RMC - 630944001,4220,150 W,473678.45,11/4/2016,0.01,R&M INCORPORATED,522619.67,2,114265.85,"R&M INCORPORATED | $522,619.67; P-VILLE INCORPORATED | $636,885.52",HIDALGO,11
NH 1602(416),3002,396 WORKING DAYS,15152830.93,10/5/2016,0.485,KNIFE RIVER CORPORATION - SOUTH,13863443.8,5,3324161.43,"ANGEL BROTHERS HOLDINGS CORP. | $14,677,449.47; STERLING DELAWARE HOLDING COMPANY INC. | $15,286,109.91; KNIFE RIVER CORPORATION - SOUTH | $13,863,443.80; LARRY YOUNG PAVING INC. | $14,605,037.69; BIG CREEK CONSTRUCTION LTD. | $17,187,605.23",BRAZOS,10
C 1378-2-38,3003,333 WORKING DAYS,12829767.55,10/5/2016,1.142,THE LANE CONSTRUCTION CORPORATION,12847144.69,8,3508855.8,"JORDAN FOSTER CONSTRUCTION LLC | $12,914,439.34; AUSTIN BRIDGE & ROAD SERVICES LP | $12,915,546.83; RAGLE CONSTRUCTION INC. | $16,356,000.49; THE LANE CONSTRUCTION CORPORATION | $12,847,144.69; DAN WILLIAMS COMPANY | $12,855,750.64; HUNTER INDUSTRIES LTD. | $13,994,612.56; CAPITAL EXCAVATION COMPANY | $13,841,467.26; ANGEL BROTHERS HOLDINGS CORP. | $13,846,098.17",WILLIAMSON,10
STP 2017(153),3004,65 WORKING DAYS,12332925.39,10/5/2016,279.654,CLARK CONSTRUCTION OF TEXAS INC.,9674310.41,3,317982.2,"RONALD R. WAGNER & CO. LP | $9,698,060.63; BRANNAN PAVING CO. LTD. | $9,992,292.61; CLARK CONSTRUCTION OF TEXAS INC. | $9,674,310.41",MEDINA,10
STP 2017(141),3005,208 WORKING DAYS,7135020.15,10/5/2016,6.097,A. L. HELMCAMP INC.,6688994.61,4,1092165.15,"DUININCK INC. | $7,012,001.64; RK HALL LLC | $7,301,961.15; GILVIN-TERRILL LTD. | $7,781,159.76; A. L. HELMCAMP INC. | $6,688,994.61",WILBARGER,10
NH 2017(155),3006,132 WORKING DAYS,10858420.77,10/5/2016,4.054,ANGEL BROTHERS HOLDINGS CORP.,8045394.81,4,3369960.71,"CLARK CONSTRUCTION OF TEXAS INC. | $8,208,386.27; AUSTIN MATERIALS LLC | $8,635,433.87; HUNTER INDUSTRIES LTD. | $11,415,355.52; ANGEL BROTHERS HOLDINGS CORP. | $8,045,394.81",BEXAR,10
BR 1602(557),3008,445 WORKING DAYS,12307045.72,10/5/2016,4.112,WEBBER LLC,14639000,5,5977729.28,"STERLING DELAWARE HOLDING COMPANY INC. | $16,064,682.56; DUININCK INC. | $16,563,194.31; WEBBER LLC | $14,639,000.00; RAGLE CONSTRUCTION INC. | $15,527,900.24; J. H. STRAIN & SONS INC. | $20,616,729.28",TAYLOR,10
BR 2014(333),3009,277 WORKING DAYS,1344471.7,10/5/2016,0.307,PIERCE R & B LLC,1559999,4,193436.17,"ELLIS-MCGINNIS CONSTRUCTION CO. | $1,665,406.78; HODGES AND SON CONSTRUCTION COMPANY INC. | $1,702,070.70; KNIFE RIVER CORPORATION - SOUTH | $1,753,435.17; PIERCE R & B LLC | $1,559,999.00",LIMESTONE,10
NH 2017(185),3010,104 WORKING DAYS,4565955.35,10/5/2016,5.42,AUSTIN BRIDGE & ROAD SERVICES LP,3349483.21,3,950638.39,"APAC-TEXAS INC. | $3,786,494.07; PEACHTREE CONSTRUCTION LTD. | $4,300,121.60; AUSTIN BRIDGE & ROAD SERVICES LP | $3,349,483.21",DALLAS,10
STP 1602(424),3011,400 WORKING DAYS,6890883.61,10/5/2016,5.477,JAGOE-PUBLIC COMPANY,5901345.73,4,2627826.97,"SEMA CONSTRUCTION INC. | $6,396,764.38; ED BELL CONSTRUCTION COMPANY | $7,694,688.64; RAGLE CONSTRUCTION INC. | $8,529,172.70; JAGOE-PUBLIC COMPANY | $5,901,345.73",DENTON,10
STP 2017(174),3014,60 WORKING DAYS,3803959.17,10/5/2016,13.212,HUNTER INDUSTRIES LTD.,3147885.71,3,199758.16,"DEAN WORD COMPANY LTD. | $3,332,921.54; ANGEL BROTHERS HOLDINGS CORP. | $3,347,643.87; HUNTER INDUSTRIES LTD. | $3,147,885.71",LAVACA,10
BR 99(271),3015,148 WORKING DAYS,2027137.02,10/5/2016,0.158,TOM-MAC INC.,1687687.9,5,1411999.6,"JOHN REED AND COMPANY LLC | $1,995,498.38; ARANDA BROTHERS CONSTRUCTION CO. INC. | $2,158,285.40; TOM-MAC INC. | $1,687,687.90; ISI CONTRACTING INC. | $1,769,279.15; EARTH BUILDERS L.P. | $3,099,687.50",HARRIS,10
STP 2017(163),3016,320 WORKING DAYS,4082292.08,10/5/2016,1.632,FOREMOST PAVING INC.,3939634.17,6,2033150.04,"IOC COMPANY LLC | $4,121,524.77; REIM CONSTRUCTION INC. | $4,363,646.68; FOREMOST PAVING INC. | $3,939,634.17; TEXAS CORDIA CONSTRUCTION LLC | $4,042,621.00; TEXAS SAI INC. | $4,653,768.30; ANDERSON COLUMBIA CO. INC. | $5,972,784.21",CAMERON,10
STP 2017(125),3017,94 WORKING DAYS,3135549.2,10/5/2016,1.373,CONTRACT PAVING CO.,2950708.42,7,1215638.58,"PRICE CONSTRUCTION LTD. | $2,999,120.43; BONTKE BROTHERS CONSTRUCTION COMPANY | $3,122,404.00; CONTRACT PAVING CO. | $2,950,708.42; GILVIN-TERRILL LTD. | $2,961,327.08; FNH CONSTRUCTION LLC | $4,166,347.00; J. H. STRAIN & SONS INC. | $3,230,201.53; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $3,735,927.29",JONES,10
C 2555-1-11,3018,247 WORKING DAYS,7018688.5,10/5/2016,5.637,A. L. HELMCAMP INC.,6878335.7,5,2815194.55,"AUSTIN BRIDGE & ROAD SERVICES LP | $7,442,466.28; ED BELL CONSTRUCTION COMPANY | $8,119,952.47; A. L. HELMCAMP INC. | $6,878,335.70; D. L. LENNON INCORPORATED - CONTRACTOR | $7,163,096.11; EAST TEXAS BRIDGE INC. | $9,693,530.25",KAUFMAN,10
STP 2017(173),3020,120 WORKING DAYS,3150530.9,10/5/2016,9.308,CORNERSTONE PAVING AND CONSTRUCTION L.L.C.,3097496.79,7,726454.35,"HUNTER INDUSTRIES LTD. | $3,171,939.28; TRIPLE B SERVICES LLP | $3,238,859.50; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $3,097,496.79; REXCO CONSTRUCTION SERVICES INC. | $3,157,711.10; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $3,823,951.14; J. CARROLL WEAVER INC. | $3,449,004.86; JAMES CONSTRUCTION GROUP L.L.C. | $3,714,249.22",MATAGORDA,10
STP 2017(175),3024,60 WORKING DAYS,4080000,10/5/2016,104.061,CDM HOLDINGS LLC,3968760.1,2,25905.12,"CDM HOLDINGS LLC | $3,968,760.10; MISSOURI PETROLEUM PRODUCTS COMPANY LLC | $3,994,665.22",BOWIE,10
NH 2017(140),3025,102 WORKING DAYS,2574284.7,10/5/2016,3.402,A. L. HELMCAMP INC.,2490919.29,3,566556.84,"DUININCK INC. | $2,899,497.61; GILVIN-TERRILL LTD. | $3,057,476.13; A. L. HELMCAMP INC. | $2,490,919.29",WILBARGER,10
STP 2017(007),3027,102 WORKING DAYS,950518.75,10/5/2016,0.094,EARTH BUILDERS L.P.,1189744.5,4,191819.6,"FNF CONSTRUCTION INC. | $1,234,339.20; DCI CONTRACTING INC. | $1,255,279.90; SCR CIVIL CONSTRUCTION LLC | $1,381,564.10; EARTH BUILDERS L.P. | $1,189,744.50",CROSBY,10
STP 2017(006),3028,115 WORKING DAYS,8396523.5,10/5/2016,12.185,J. LEE MILLIGAN INC.,6244705.71,6,2253139.89,"RK HALL LLC | $7,383,223.26; ALLEN BUTLER CONSTRUCTION INC. | $7,468,212.40; J. LEE MILLIGAN INC. | $6,244,705.71; DUININCK INC. | $6,311,237.19; KIEWIT INFRASTRUCTURE SOUTH CO. | $7,481,184.19; FNF CONSTRUCTION INC. | $8,497,845.60",FLOYD,10
CC 1006-1-71,3029,44 WORKING DAYS,974562.58,10/5/2016,0.345,TREVWAY INC.,937479.52,9,1185715.48,"ANGEL BROTHERS HOLDINGS CORP. | $979,998.61; MAIN LANE INDUSTRIES LTD. | $982,673.21; ARANDA BROTHERS CONSTRUCTION CO. INC. | $1,430,030.65; TREVWAY INC. | $937,479.52; FNH CONSTRUCTION LLC | $2,123,195.00; DURWOOD GREENE CONSTRUCTION CO. | $977,100.29; TRIPLE B SERVICES LLP | $1,135,195.59; FORDE CONSTRUCTION COMPANY INC. | $998,061.78; TLC TRUCKING & CONTRACTING INC. | $1,034,029.99",HARRIS,10
STP 1602(419)TAPS,3030,205 WORKING DAYS,2212254.5,10/5/2016,2.746,TI-ZACK CONCRETE INC.,1833580,4,525605,"ENCINO LANDSCAPE INC. | $2,169,270.00; SOUTH TEXAS ILLUMINATION LLC | $2,183,573.81; HIGHWAY 19 CONSTRUCTION LLC | $2,359,185.00; TI-ZACK CONCRETE INC. | $1,833,580.00",WALKER,10
CM 1602(436),3031,40 WORKING DAYS,259961.54,10/5/2016,0.1,AMERICAN LIGHTING AND SIGNALIZATION INC.,344814.91,2,206348.63,"AMERICAN LIGHTING AND SIGNALIZATION INC. | $344,814.91; FLORIDA TRAFFIC CONTROL DEVICES INC. | $551,163.54",TARRANT,10
C 88-5-92,3032,165 WORKING DAYS,10988438.79,10/5/2016,0.49,HUNTER INDUSTRIES LTD.,8914435.17,3,2716245.53,"JAMES CONSTRUCTION GROUP L.L.C. | $10,249,650.11; STERLING DELAWARE HOLDING COMPANY INC. | $11,630,680.70; HUNTER INDUSTRIES LTD. | $8,914,435.17",VICTORIA,10
RMC - 630660001,4001,365 CALENDAR DAYS,804655.91,10/5/2016,0.01,SWEEPING SERVICES OF TEXAS - OPERATING L.P.,897886.53,2,402113.46,"SWEEPING SERVICES OF TEXAS - OPERATING L.P. | $897,886.53; PANNELL INDUSTRIES INC. | $1,299,999.99",TARRANT,10
RMC - 630267001,4006,30 W,1714388.7,10/5/2016,56.204,BRANNAN PAVING CO. LTD.,1422302.9,5,460037.65,"CLARK CONSTRUCTION OF TEXAS INC. | $1,577,216.13; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $1,613,321.24; BRANNAN PAVING CO. LTD. | $1,422,302.90; F. N. PLOCH CONSTRUCTION COMPANY INC. | $1,492,738.50; ANGEL BROTHERS HOLDINGS CORP. | $1,882,340.55",FAYETTE,10
RMC - 629447001,4009,34 W,3283247.1,10/5/2016,108.542,RONALD R. WAGNER & CO. LP,2558730.21,5,1605531.88,"CLARK CONSTRUCTION OF TEXAS INC. | $2,704,170.37; J. CARROLL WEAVER INC. | $3,391,802.69; RONALD R. WAGNER & CO. LP | $2,558,730.21; BRANNAN PAVING CO. LTD. | $2,643,690.47; BRETT CONSTRUCTION COMPANY | $4,164,262.09",KARNES,10
RMC - 630483001,4014,365 CALENDAR DAYS,495393.75,10/5/2016,100,DAN WILLIAMS COMPANY,683925,2,306433,"DAN WILLIAMS COMPANY | $683,925.00; ALLIED PAVING CO. | $990,358.00",CULBERSON,10
RMC - 630813001,4017,730 CALENDAR DAYS,1112304,10/5/2016,100,DOUBLE H CONTRACTING INC.,1054700,3,855480,"SYNERGY PROJECT CONSULTANTS INC. | $1,396,675.10; DAN WILLIAMS COMPANY | $1,910,180.00; DOUBLE H CONTRACTING INC. | $1,054,700.00",EL PASO,10
RMC - 630487001,4018,365 CALENDAR DAYS,1369591,10/5/2016,0.01,N-LINE TRAFFIC MAINTENANCE L.P.,1238555.18,4,375524.82,"NIXON ENGINEERING | $1,315,500.00; TOTAL HIGHWAY MAINTENANCE LLC | $1,394,075.00; BATTERSON LLP | $1,614,080.00; N-LINE TRAFFIC MAINTENANCE L.P. | $1,238,555.18",NACOGDOCHES,10
C 500-4-96,3201,1234 WORKING DAYS,114385419.6,10/6/2016,3.394,WILLIAMS BROTHERS CONSTRUCTION CO. INC.,121744991.3,4,24174070.16,"PULICE CONSTRUCTION INC. | $123,204,960.83; FLATIRON CONSTRUCTORS INC. | $123,270,706.81; WEBBER LLC | $145,919,061.49; WILLIAMS BROTHERS CONSTRUCTION CO. INC. | $121,744,991.33",GALVESTON,10
NH 2017(183),3202,120 WORKING DAYS,12830327.38,10/6/2016,234.251,BRANNAN PAVING CO. LTD.,11359831.33,2,652350.38,"BRANNAN PAVING CO. LTD. | $11,359,831.33; F. N. PLOCH CONSTRUCTION COMPANY INC. | $12,012,181.71",ELLIS,10
STP 2017(157),3203,396 WORKING DAYS,19243000,10/6/2016,0.2,BARRICADES OF TEXAS INC.,16390000,1,0,"BARRICADES OF TEXAS INC. | $16,390,000.00",NUECES,10
STP 1602(485)HES,3205,91 WORKING DAYS,598228.65,10/6/2016,0.2,FLORIDA TRAFFIC CONTROL DEVICES INC.,647884.35,3,358450.6,"THIRD COAST SERVICES LLC | $682,367.20; TRAF-TEX INC. | $1,006,334.95; FLORIDA TRAFFIC CONTROL DEVICES INC. | $647,884.35",HARRIS,10
NH 2017(162),3206,44 WORKING DAYS,426069.5,10/6/2016,2.253,A. L. HELMCAMP INC.,359054.46,6,304858.79,"DREWERY CONSTRUCTION COMPANY INCORPORATED | $419,438.74; WEST TEXAS REBAR PLACERS INC. | $461,996.05; A. L. HELMCAMP INC. | $359,054.46; GREEN SOURCE ENVIRONMENTAL SOLUTIONS INC. | $404,977.28; PINTO CONSTRUCTION CO. INC. | $627,615.50; FNH CONSTRUCTION LLC | $663,913.25",ANGELINA,10
STP 1602(445)HES,3207,240 WORKING DAYS,1962468.88,10/6/2016,8.649,AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC.,1786301.9,2,821935,"AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $1,786,301.90; TRAF-TEX INC. | $2,608,236.90",STARR,10
BR 2016(605),3209,220 WORKING DAYS,1109652.53,10/6/2016,0.214,STATELINE CONSTRUCTION LLC,1129593.9,7,921065.1,"DREWERY CONSTRUCTION COMPANY INCORPORATED | $1,269,274.40; PIERCE R & B LLC | $1,334,512.25; STATELINE CONSTRUCTION LLC | $1,129,593.90; HODGES AND SON CONSTRUCTION COMPANY INC. | $1,144,308.50; LONGVIEW BRIDGE AND ROAD LTD. | $2,050,659.00; EAST TEXAS BRIDGE INC. | $1,356,433.00; CDM HOLDINGS LLC | $1,391,391.25",SHELBY,10
